zbmath_id	author	author_ids	document_title	source	classifications	language	links	keywords	doi	publication_year	serial
oai:zbmath.org:6000665	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	aage.chintaman-tukaram;salunke.jagannath-nagorao	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	54H25;54E40;47H10	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	generalized metric space;compatible;semicompatible;fixed point	None	2010	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000666	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	li.chengfei;zhao.zengqin;yan.jie	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	34B18;34B10;34B15;34B16	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	None	None	2010	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000667	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	sun.zhaohong;ni.yongqin;kim.jong-kyu;chen.xinming	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	47J25;47H05;47H09	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	asymptotically nonexpansive mapping;asymptotically pseudocontractive mapping;Banach space;modified Ishikawa iterative sequence with errors;strong convergence	None	2010	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000668	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	kinoshita.tamotu	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	35C15;35L70;35L75	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	nonlinear hyperbolic equations;Duhamel's principle	None	2010	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000669	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zhang.shaokang;xiong.shaowu;yuan.hongqiu	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	34B18;34B10;47N20;34A45	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	None	None	2010	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000670	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	do-van-luu.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	90C29;90C46	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	strict local Pareto minimum of order \(n\);cone-constraint;lower and upper directional derivatives of higher order;higher-order optimality conditions	None	2010	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000671	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	li.hong-gang;pan.xianbing	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	49J40;47H06	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	nonlinear set-valued mixed random variational inclusions;random nonlinear \((A_\omega,\eta_\omega)\)-monotone mappings;random nonlinear resolvent operator;algorithm of approximation solution	None	2010	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000672	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	shao.jing;meng.fanwei	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	26D15;26D20	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	retarded integral inequalities;explicit bounds;two independent variable generalizations	None	2010	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000673	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	dhakne.machindra-baburao;tidke.haribhau-laxman	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	45J05;45B05;45D05;34K30;34K10	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	None	None	2010	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000674	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	saker.samir-h	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	34N05;34K11;34K40	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	None	None	2010	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000675	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	47J25;47H06;47H09;47J05	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	uniformly continuous pseudocontractive map;reflexive Banach space;uniformly Gâteaux differentiable norm;Banach limit;iterative method;accretive operator	None	2010	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000676	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	thuy.nguyen-thi-thu	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	47J06;47J20;47J30;58E35;47H05;47H14	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	monotone operators;hemi-continuity;strictly convex Banach space;Tikhonov regularization	None	2010	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000677	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	akkouchi.mohamed	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	54H25;47H10	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	noncomplete normed spaces;weakly Cauchy normed space;contraction principle;weakly compatible mappings;common fixed points	None	2010	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000678	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	anastassiou.george-a;duman.oktay	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	41A36;62L20	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	\(A\)-statistical convergence;statistical approximation;Gauss-Weierstrass singular integral operators	None	2010	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000679	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	eshaghi-gordji.madjid;shams.saeid;ramezani.maryam;ebadian.ali	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	39B82;39B52;46H25	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	cubic functional equation;stability;superstability;cubic double centralizers;Banach algebras	None	2010	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000680	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	wanduku.divine;ladde.gangaram-s	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	92C60;65Y05;68U20	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	disease-free steady state;stochastic asymptotic stability;threshold values;positively invariant set;Lyapunov functions	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000681	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	konigsberg.zvi-retchkiman	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	68Q85;93D20;15A80	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	parallel computer system;Petri nets;Lyapunov stability;difference equation;stabilization;max-plus algebra;timetable	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000682	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	lee.hui-young;jung.nam-soon;ryoo.cheon-seoung	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	65H04;11B68;11S40;11S80	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	numerical examples;Apostol Bernoulli numbers;complex roots;\(\lambda\)-Bernoulli polynomials	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000683	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	kadalbajoo.mohan-k;jha.anuradha	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	65L10;65L12;65L11;34B05;34E15	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	convection diffusion problems;singular perturbation;exponentially fitted spline in compression;two-point boundary value problem;difference scheme;numerical examples	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000684	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	konigsberg.zvi-retchkiman	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	11B65;11A41;11Y16;11Y11;11Y05	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	binomial coefficients;prime \(k\)-tuples;algorithm	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000685	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	ramakrishnan.suja;sen.syamal-kumar	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	11Y11	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	Agarwal-Kayal-Saxena algorithm;primality testing	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000686	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	covachev.valery-c;akca.haydar;sarr.makhtar	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	39A12;92B20;34K40;34K45;39A30	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	discrete-time system;neural network of neutral type;global asymptotic stability;impulsive Cohen-Grossberg neural network	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000687	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	ratchagit.kreangkri;vu-ngoc-phat.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	39A30;39A06;39A12;34K20	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	Lyapunov functional method;stability;linear discrete delay-difference system;numerical examples	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000688	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	medhin.negash-g;porter.g-l	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	65K10;49J15;91D30;49M37;90C29	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	multiobjective optimal control;weighted-sum method;relaxed control;differential evolution;social networks;numerical example	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000689	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	mostafa.almetwally-m;ramachandran.kandethody-m	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	68N30;62N05;62G08	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	rank regression;monotone regression;software reliability	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000690	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	wei.chunjin;chen.lansun	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	92C60;93D20	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	None	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000692	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	abrunheiro.ligia;camarinha.margarida;clemente-gallardo.jesus	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	49J15;34A26;34K35;37J15;53B20;53D20;70H50	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	None	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000693	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	huper.knut;krakowski.krzysztof-andrzej;silva-leite.fatima	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	53A17;53A35;70G45;93C15	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	rolling map;deformations of Euclidean manifolds;rolling ellipsoids	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000694	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	jakubiak.janusz	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	41A15;53C22;65D07	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	splines;torus;geodesics;double pendulum	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000695	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	korolko.anna;markina.irina	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	53C17;53C50;83A05	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	https://arxiv.org/abs/1010.4392	sub-semi-Riemannian manifold;Hamiltonian system;H-type group	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000696	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	53B20;53B21;58C35;65K10	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	Karcher mean;Riemannian Hessian;steepest descent method;Newton's method	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000697	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	godoy-molina.mauricio;grong.erlend;silva-leite.fatima;markina.irina	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	37J60;53A55;53A17	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	rolling maps;moving frames;nonholonomic constraints	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000698	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	pereira.ricardo-hahn;rocha.paula;simoes.rita	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	93B03	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	structured system;2D discrete system;global reachability	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000699	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	ricardo.sandra;respondek.witold	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	93B27;70Q05	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	mechanical control systems;nonholonomic systems;second-order chained form;state equivalence;symmetric product	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000700	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	49J15;49Q20;22E70;49L20;49N10	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	Lie groups;optimal control;rotational matrices	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000701	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zanna.antonella	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	49J15;58C35	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	flow control;factorization methods;co-ordinate transformations;differential geometric methods;dynamics	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000702	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	argyros.ioannis-konstantinos;hilout.said	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	65J15;47J25	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	Newton-type methods;Banach space;small divisors;non-invertible operators;semilocal convergence;Newton-Kantorovich type hypothesis;nonlinear operator equation;Fréchet-derivative;error bound;numerical examples	10.4067/S0719-06462011000300001	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000703	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	mezei.razvan-a	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	26A15;26D15;41A17;41A35;41A60;41A80	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	smooth Picard type singular integral;smooth Gauss-Weierstrass type singular integral;Lipschitz functions	10.4067/S0719-06462011000300002	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000704	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	saraf.ratnesh-kumar;caldas.miguel	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	54A40;54C10;54D10	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	fuzzy topological spaces;fuzzy \(\beta\)-open sets;fuzzy \(\beta\)-preirresolute maps;strongly fuzzy \(\beta\)-preirresolute maps.	10.4067/S0719-06462011000300003	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000705	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	banerjee.abhijit	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	30D35	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	http://www.scielo.cl/pdf/cubo/v13n3/art04.pdf	meromorphic functions;uniqueness;sharing three sets	10.4067/S0719-06462011000300004	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000706	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	massamba.fortune	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	53B25;53C15;53C25;53B30	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	indefinite Kenmotsu manifold;light-like hypersurface	10.4067/S0719-06462011000300005	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000707	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	hleili.khaled;omri.slim;rachdi.lakhdar-tannech	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	43A32;42B10	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	uncertainty principles;Beurling-Hörmander theorem;Gelfand-Shilov theorem, Cowling-Price theorem, Riemann-Liouville operator	10.4067/S0719-06462011000300006	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000708	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	34G10;43A60;47D06;35L90	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	pseudo-almost automorphic solution;second-order differential equation;exponential stability;semigroup algebra;Sine-Gordon equation;sectorial operator;hyperbolic semigroup;module amenability	10.4067/S0719-06462011000300007	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000709	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	hui.shyamal-kumar	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	53C15;53C25	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	weakly symmetric manifold;weakly concircular symmetric manifold;tranas-Sasakian manifold	10.4067/S0719-06462011000300008	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000710	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	holm.michael-t	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	39A12;26A33;34A08;39A10	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	discrete fractional calculus;fractional sum;fractional difference;composition rule;fractional initial value problem;fractional difference equation	10.4067/S0719-06462011000300009	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000711	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	verma.ram-u	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	49J40;47H10;65B05	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	general cocoerciveness;variational inclusions;maximal monotone mapping;\((H,\eta)\)-monotone mapping;generalized proximal point algorithm;generalized resolvent operator	10.4067/S0719-06462011000300010	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000712	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	samanta.sisir-kumar	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	62H30	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	None	10.1177/0008068320100301	2010	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000713	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	shy.mary-m;chacko.manoj	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	62F10	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	None	10.1177/0008068320100302	2010	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000714	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	saleh.a-k-md-ehsanes;kibria.b-m-golam	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	62H12;62F10;62H05	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	elliptically contoured distribution;location-scale model;preliminary test;quadratic risk;shrinkage estimation	10.1177/0008068320100303	2010	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000715	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	sankaran.paduthol-godan;preetha-kumari.p-v	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	62N05;62F10;62J02	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	None	10.1177/0008068320100304	2010	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000716	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	abdul-sathar.enchakudiyil-ibrahim;rajesh.ganapathi;nair.k-r-muraleedharan	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	62N05	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	None	10.1177/0008068320100305	2010	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000717	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	habibi.reza	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	62E17	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	beta distribution;change point;CUSUM statistic;distribution approximation;least square;method of moment	10.1177/0008068320100307	2010	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000721	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	rofe-beketov.fedor-semenovich;zubkova.e-i	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	47A40;81U40;34L25;34L40;34A55;47-02	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	scattering on the axis;inverse problem;Jost solution;Parseval equation	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
